47.70080092032865, -122.28819323146743
47.70080092032865, -122.29034309542646
47.70080092032865, -122.2924929593855
47.70080092032865, -122.29464282334453
47.70080092032865, -122.29679268730357
47.70080092032865, -122.2989425512626
47.70080092032865, -122.30109241522163
47.70080092032865, -122.30324227918067
47.70080092032865, -122.3053921431397
47.70080092032865, -122.30754200709873
47.70080092032865, -122.30969187105777
47.70080092032865, -122.3118417350168
47.70080092032865, -122.31399159897583
47.70080092032865, -122.31614146293487
47.70080092032865, -122.3182913268939
47.70080092032865, -122.32044119085293
47.70080092032865, -122.32259105481197
47.70080092032865, -122.324740918771
47.70080092032865, -122.32689078273003
47.70080092032865, -122.32904064668907
47.70080092032865, -122.3311905106481
47.70080092032865, -122.33334037460713
47.70080092032865, -122.33549023856617
47.70080092032865, -122.3376401025252
47.70080092032865, -122.33978996648423
47.70080092032865, -122.34193983044327
47.70080092032865, -122.3440896944023
47.70080092032865, -122.34623955836133
47.70080092032865, -122.34838942232037
47.70080092032865, -122.3505392862794
47.70080092032865, -122.35268915023843
47.70080092032865, -122.35483901419747
47.70080092032865, -122.3569888781565
47.70080092032865, -122.35913874211553
47.70080092032865, -122.36128860607457
47.70080092032865, -122.3634384700336
47.70080092032865, -122.36558833399263
47.70080092032865, -122.36773819795167
47.70080092032865, -122.3698880619107
47.70080092032865, -122.37203792586973
47.70080092032865, -122.37418778982877
47.70080092032865, -122.3763376537878
47.70080092032865, -122.37848751774683
47.70080092032865, -122.38063738170587
47.70080092032865, -122.3827872456649
47.70080092032865, -122.38493710962393
47.70080092032865, -122.38708697358297
47.70080092032865, -122.389236837542
47.70080092032865, -122.39138670150103
47.70080092032865, -122.39353656546007
47.70080092032865, -122.3956864294191
47.70080092032865, -122.39783629337813
47.70080092032865, -122.39998615733717
47.70080092032865, -122.4021360212962
47.70080092032865, -122.40428588525523
47.70080092032865, -122.40643574921427
47.70080092032865, -122.4085856131733
47.70080092032865, -122.41073547713233
47.70080092032865, -122.41288534109137
47.70080092032865, -122.4150352050504
47.70080092032865, -122.41718506900943
47.70080092032865, -122.41933493296847
47.70080092032865, -122.4214847969275
47.70080092032865, -122.42363466088653
47.70080092032865, -122.42578452484557
47.70080092032865, -122.4279343888046
47.70080092032865, -122.43008425276363
47.70080092032865, -122.43223411672267
47.70080092032865, -122.4343839806817
47.70080092032865, -122.43653384464073
47.70080092032865, -122.43868370859977
47.70080092032865, -122.4408335725588
47.70080092032865, -122.44298343651784
47.70080092032865, -122.44513330047687
47.70080092032865, -122.4472831644359
47.70080092032865, -122.44943302839494
47.70080092032865, -122.45158289235397
47.70080092032865, -122.453732756313
47.70080092032865, -122.45588262027204
47.70080092032865, -122.45803248423107
47.70080092032865, -122.4601823481901
47.70080092032865, -122.46233221214914
47.70080092032865, -122.46448207610817
47.70080092032865, -122.4666319400672
47.70080092032865, -122.46878180402624
47.70080092032865, -122.47093166798527
47.70080092032865, -122.4730815319443
47.70080092032865, -122.47523139590334
47.70224778344767, -122.26239492362642
47.70224778344767, -122.26454484725284
47.70224778344767, -122.26669477087925
47.70224778344767, -122.26884469450567
47.70224778344767, -122.2709946181321
47.70224778344767, -122.27314454175851
47.70224778344767, -122.27529446538493
47.70224778344767, -122.27744438901135
47.70224778344767, -122.27959431263777
47.70224778344767, -122.28174423626419
47.70224778344767, -122.28389415989061
47.70224778344767, -122.28604408351703
47.70224778344767, -122.28819400714345
47.70224778344767, -122.29034393076986
47.70224778344767, -122.29249385439628
47.70224778344767, -122.2946437780227
47.70224778344767, -122.29679370164912
47.70224778344767, -122.29894362527554
47.70224778344767, -122.30109354890196
47.70224778344767, -122.30324347252838
47.70224778344767, -122.3053933961548
47.70224778344767, -122.30754331978122
47.70224778344767, -122.30969324340764
47.70224778344767, -122.31184316703406
47.70224778344767, -122.31399309066047
47.70224778344767, -122.3161430142869
47.70224778344767, -122.31829293791331
47.70224778344767, -122.32044286153973
47.70224778344767, -122.32259278516615
